Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Chatwin, J.","Conversation analysis as a method for investigating interaction in care home environments",2014,"Dementia","13","6",,"737","746",,3,10.1177/1471301213485231,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908552144&doi=10.1177%2f1471301213485231&partnerID=40&md5=b67d7c759899cab06aa03f2160d17ca7",Article,,Scopus,2-s2.0-84908552144
"Bower, C.","Applying One Health to behaviour",2014,"The Veterinary record","175","18",,"446","",,,10.1136/vr.g6602,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922480653&doi=10.1136%2fvr.g6602&partnerID=40&md5=cf5aeb3cd830550030e7137166a2399e",Note,,Scopus,2-s2.0-84922480653
"Little, A.","Being a vet is so much more than working with animals",2014,"The Veterinary record","175","18",,"i","ii",,,10.1136/vr.g6683,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922480480&doi=10.1136%2fvr.g6683&partnerID=40&md5=7627ac6328b47de2339cf6cd46855a22",Article,,Scopus,2-s2.0-84922480480
"Miller, V.A., Baker, J.N., Leek, A.C., Drotar, D., Kodish, E.","Patient involvement in informed consent for pediatric phase I cancer research",2014,"Journal of Pediatric Hematology/Oncology","36","8",,"635","640",,13,10.1097/MPH.0000000000000112,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918557951&doi=10.1097%2fMPH.0000000000000112&partnerID=40&md5=8136aa15cce3e62956bcd0339f51629c",Article,,Scopus,2-s2.0-84918557951
"Milne, A., Guss, R., Russ, A.","Psycho-educational support for relatives of people with a recent diagnosis of mild to moderate dementia: An evaluation of a ‘Course for Carers’",2014,"Dementia","13","6",,"768","787",,1,10.1177/1471301213485233,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908508439&doi=10.1177%2f1471301213485233&partnerID=40&md5=2f925b80ba82dcaf40befd7d8cee1397",Article,,Scopus,2-s2.0-84908508439
"Anestis, M.D., Soberay, K.A., Gutierrez, P.M., Hernández, T.D., Joiner, T.E.","Reconsidering the Link Between Impulsivity and Suicidal Behavior",2014,"Personality and Social Psychology Review","18","4",,"366","386",,62,10.1177/1088868314535988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908506740&doi=10.1177%2f1088868314535988&partnerID=40&md5=5479d9249205e0e7b378f488b588a66f",Article,,Scopus,2-s2.0-84908506740
"García, J., van Veelen, M., Traulsen, A.","Evil green beards: Tag recognition can also be used to withhold cooperation in structured populations",2014,"Journal of Theoretical Biology","360",,,"181","186",,14,10.1016/j.jtbi.2014.07.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905250940&doi=10.1016%2fj.jtbi.2014.07.002&partnerID=40&md5=c7d6255832e59f65c899dfc08a8d4566",Article,,Scopus,2-s2.0-84905250940
"Lent, M.R., Napolitano, M.A., Wood, G.C., Argyropoulos, G., Gerhard, G.S., Hayes, S., Foster, G.D., Collins, C.A., Still, C.D.","Internalized Weight Bias in Weight-Loss Surgery Patients: Psychosocial Correlates and Weight Loss Outcomes",2014,"Obesity Surgery","24","12",,"2195","2199",,8,10.1007/s11695-014-1455-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922082328&doi=10.1007%2fs11695-014-1455-z&partnerID=40&md5=41d28c16f661de27e85b90a8ab17b3ae",Article,,Scopus,2-s2.0-84922082328
"Han, C., Kim, D.J., Bae, H., Won, S.-D., Lee, H.K.","Association between insulin-like growth factor-1 and cognitive functions in alcohol-dependent patients",2014,"Neuroscience Letters","583",,,"205","209",,1,10.1016/j.neulet.2014.09.047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908312263&doi=10.1016%2fj.neulet.2014.09.047&partnerID=40&md5=c80e12eb8d888f4b6130ac83a95c0531",Article,,Scopus,2-s2.0-84908312263
"Toftegaard, B.S., Bro, F., Vedsted, P.","A geographical cluster randomised stepped wedge study of continuing medical education and cancer diagnosis in general practice",2014,"Implementation Science","9","1", 159,"","",,6,10.1186/s13012-014-0159-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920769099&doi=10.1186%2fs13012-014-0159-z&partnerID=40&md5=61050c208a425300b16967d95e326e3e",Article,,Scopus,2-s2.0-84920769099
"Schwenk, M., Hauer, K., Zieschang, T., Englert, S., Mohler, J., Najafi, B.","Sensor-derived physical activity parameters can predict future falls in people with dementia",2014,"Gerontology","60","6",,"483","492",,19,10.1159/000363136,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908569006&doi=10.1159%2f000363136&partnerID=40&md5=a2e0ef6907aba98ab1cb1f0824ad6851",Article,,Scopus,2-s2.0-84908569006
"Chumbley, J., Späti, J., Dörig, N., Brakowski, J., Grosse Holtforth, M., Seifritz, E., Spinelli, S.","BDNF Val66Met polymorphism influence on striatal blood-level-dependent response to monetary feedback depends on valence and agency",2014,"Neuroscience","280",,,"130","141",,1,10.1016/j.neuroscience.2014.09.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907680911&doi=10.1016%2fj.neuroscience.2014.09.014&partnerID=40&md5=ca9637b1f89a09fda257e44e907710ac",Article,Open Access,Scopus,2-s2.0-84907680911
"Marrelli, M., Gentile, S., Palmieri, F., Paduano, F., Tatullo, M.","Correlation between surgeon's experience, surgery complexity and the alteration of stress related physiological parameters",2014,"PLoS ONE","9","11", e112444,"","",,10,10.1371/journal.pone.0112444,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911369011&doi=10.1371%2fjournal.pone.0112444&partnerID=40&md5=51b177397cf806cf83538088891cdafc",Review,Open Access,Scopus,2-s2.0-84911369011
"Khanlou, N., Haque, N., Sheehan, S., Jones, G.","“It is an Issue of not Knowing Where to Go”: Service Providers’ Perspectives on Challenges in Accessing Social Support and Services by Immigrant Mothers of Children with Disabilities",2014,"Journal of Immigrant and Minority Health","17","6",,"1840","1847",,9,10.1007/s10903-014-0122-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946475271&doi=10.1007%2fs10903-014-0122-8&partnerID=40&md5=90c05ca69ca662eafcf00a7e899a1ee7",Article,,Scopus,2-s2.0-84946475271
"Hauser, O.P., Nowak, M.A., Rand, D.G.","Punishment does not promote cooperation under exploration dynamics when anti-social punishment is possible",2014,"Journal of Theoretical Biology","360",,,"163","171",,19,10.1016/j.jtbi.2014.06.041,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904858450&doi=10.1016%2fj.jtbi.2014.06.041&partnerID=40&md5=9ae0a718047d50290ab0be4a7fe0d9ac",Article,,Scopus,2-s2.0-84904858450
"Chen, J., Wong, C.K.H., M McGhee, S., Pang, P.K.P., Yu, W.-C.","A comparison between the EQ-5D and the SF-6D in patients with chronic obstructive pulmonary disease (COPD)",2014,"PLoS ONE","9","11", e112389,"","",,10,10.1371/journal.pone.0112389,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911437409&doi=10.1371%2fjournal.pone.0112389&partnerID=40&md5=5c3fa07e1042228e48792c8f06587cee",Article,Open Access,Scopus,2-s2.0-84911437409
"Scherber, R.M., Geyer, H.L., Mesa, R.A.","Quality of Life in MPN Comes of Age as a Therapeutic Target",2014,"Current Hematologic Malignancy Reports","9","4",,"324","330",,7,10.1007/s11899-014-0239-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921936694&doi=10.1007%2fs11899-014-0239-9&partnerID=40&md5=c93f64508dd7c71390f32eacd1740456",Review,,Scopus,2-s2.0-84921936694
"Dranka, B.P., Gifford, A., McAllister, D., Zielonka, J., Joseph, J., O'Hara, C.L., Stucky, C.L., Kanthasamy, A.G., Kalyanaraman, B.","A novel mitochondrially-targeted apocynin derivative prevents hyposmia and loss of motor function in the leucine-rich repeat kinase 2 (LRRK2R1441G) transgenic mouse model of Parkinson's disease",2014,"Neuroscience Letters","583",,,"159","164",,14,10.1016/j.neulet.2014.09.042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907997127&doi=10.1016%2fj.neulet.2014.09.042&partnerID=40&md5=5665fff918b160865fe391cc5ad7c39f",Article,,Scopus,2-s2.0-84907997127
"Czaczkes, T.J.","How to not get stuck-Negative feedback due to crowding maintains flexibility in ant foraging",2014,"Journal of Theoretical Biology","360",,,"172","180",,10,10.1016/j.jtbi.2014.07.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905259313&doi=10.1016%2fj.jtbi.2014.07.005&partnerID=40&md5=e7182c93aa733394b3705556f79aa0b1",Article,,Scopus,2-s2.0-84905259313
"Malloy, D.C., Martin, R., Hadjistavropoulos, T., Liu, P., McCarthy, E.F., Park, I., Shalani, N., Murakami, M., Paholpak, S.","Discourse on medicine: Meditative and calculative approaches to ethics from an international perspective",2014,"Philosophy, Ethics, and Humanities in Medicine","9","1", 18,"","",,,10.1186/1747-5341-9-18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920864703&doi=10.1186%2f1747-5341-9-18&partnerID=40&md5=d7cd07bfe0e770c3835c47ff8102c444",Article,,Scopus,2-s2.0-84920864703
"Campos, R.C., Parfitt, G.M., Polese, C.E., Coutinho-Silva, R., Morrone, F.B., Barros, D.M.","Pharmacological blockage and P2X7 deletion hinder aversive memories: Reversion in an enriched environment",2014,"Neuroscience","280",,,"220","230",,6,10.1016/j.neuroscience.2014.09.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907752356&doi=10.1016%2fj.neuroscience.2014.09.017&partnerID=40&md5=267133fcbdfe3f8b7e6a19d3417a0707",Article,,Scopus,2-s2.0-84907752356
"Ayalew, M., Mengistie, B., Semahegn, A.","Adolescent - Parent communication on sexual and reproductive health issues among high school students in Dire Dawa, Eastern Ethiopia: A cross sectional study",2014,"Reproductive Health","11","1", 77,"","",,8,10.1186/1742-4755-11-77,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920842412&doi=10.1186%2f1742-4755-11-77&partnerID=40&md5=a599885f17e21596b05876e92388253d",Article,,Scopus,2-s2.0-84920842412
"Reimer, B., Mehler, B., Dobres, J., Coughlin, J.F., Matteson, S., Gould, D., Chahine, N., Levantovsky, V.","Assessing the impact of typeface design in a text-rich automotive user interface",2014,"Ergonomics","57","11",,"1643","1658",,14,10.1080/00140139.2014.940000,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905289380&doi=10.1080%2f00140139.2014.940000&partnerID=40&md5=16f7ebbec9fe26372c029368e28d03e8",Article,,Scopus,2-s2.0-84905289380
"Wu, W., Liu, X., Wang, L., Wang, Z., Hu, J., Yan, J.","Effects of tai chi on exercise capacity and health-related quality of life in patients with chronic obstructive pulmonary disease: A systematic review and meta-analysis",2014,"International Journal of COPD","9",,,"1253","1263",,14,10.2147/COPD.S70862,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909958409&doi=10.2147%2fCOPD.S70862&partnerID=40&md5=729addf2d4f06de2fbe83f0766b51822",Review,Open Access,Scopus,2-s2.0-84909958409
"Ulrich, C.M.","Personal view: Ebola is causing moral distress among african healthcare workers",2014,"BMJ (Online)","349",, g6672,"","",,10,10.1136/bmj.g6672,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910067792&doi=10.1136%2fbmj.g6672&partnerID=40&md5=3eb0a275088da198954b83714f1fd443",Short Survey,,Scopus,2-s2.0-84910067792
"Merino, J.G.","Response to Ebola in the US: Misinformation, fear, and new opportunities",2014,"BMJ (Online)","349",, g6712,"","",,12,10.1136/bmj.g6712,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910068099&doi=10.1136%2fbmj.g6712&partnerID=40&md5=212214d07ffb568e146d0b0c09707767",Editorial,,Scopus,2-s2.0-84910068099
"Woo, J.-M., Park, E.-J., Lee, M., Ahn, M., Kwon, S., Koo, K.H.","Changes in attitudes toward and patterns in traditional Korean medicine among the general population in South Korea: A comparison between 2008 and 2011",2014,"BMC Complementary and Alternative Medicine","14","1", 436,"","",,7,10.1186/1472-6882-14-436,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920842110&doi=10.1186%2f1472-6882-14-436&partnerID=40&md5=e02df8136f69524e85590bd479c448b3",Article,,Scopus,2-s2.0-84920842110
"Frick, A., Engman, J., Alaie, I., Björkstrand, J., Faria, V., Gingnell, M., Wallenquist, U., Agren, T., Wahlstedt, K., Larsson, E.-M., Morell, A., Fredrikson, M., Furmark, T.","Enlargement of visual processing regions in social anxiety disorder is related to symptom severity",2014,"Neuroscience Letters","583",,,"114","119",,8,10.1016/j.neulet.2014.09.033,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907694605&doi=10.1016%2fj.neulet.2014.09.033&partnerID=40&md5=a04b5c9816ca1538a2bf9c8a6fef8dad",Article,,Scopus,2-s2.0-84907694605
"Kim, T., Kim, S., Park, Y.-K., Youn, K.K., Keall, P., Lee, R.","Motion management within two respiratory-gating windows: Feasibility study of dual quasi-breath-hold technique in gated medical procedures",2014,"Physics in Medicine and Biology","59","21", 6583,"6583","6594",,2,10.1088/0031-9155/59/21/6583,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908200555&doi=10.1088%2f0031-9155%2f59%2f21%2f6583&partnerID=40&md5=c1270169f48c2f591d3fdc1f7d5d0ba3",Article,,Scopus,2-s2.0-84908200555
"Onwuameze, O.E., Paradiso, S.","Social adaptive functioning, apathy, and nondysphoric depression among nursing home-dwelling very old adults",2014,"Psychopathology","47","5",,"319","326",,,10.1159/000360823,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908607125&doi=10.1159%2f000360823&partnerID=40&md5=8b601b11eda7da50bd7445470513e81d",Article,,Scopus,2-s2.0-84908607125
"Duclos, N.C., Maynard, L., Abbas, D., Mesure, S.","Neglect following stroke: The role of sensory sensitivity in visuo-spatial performance",2014,"Neuroscience Letters","583",,,"98","102",,1,10.1016/j.neulet.2014.09.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907741555&doi=10.1016%2fj.neulet.2014.09.016&partnerID=40&md5=2966e2e123e66f2fb101a06bfb2bcdfe",Article,,Scopus,2-s2.0-84907741555
"Bambini-Junior, V., Zanatta, G., Della Flora Nunes, G., Mueller de Melo, G., Michels, M., Fontes-Dutra, M., Nogueira Freire, V., Riesgo, R., Gottfried, C.","Resveratrol prevents social deficts in animal model of autism induced by valproic acid",2014,"Neuroscience Letters","583",,,"176","181",,16,10.1016/j.neulet.2014.09.039,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907970808&doi=10.1016%2fj.neulet.2014.09.039&partnerID=40&md5=dc6f09715d3883db9a326db7446f8be0",Article,,Scopus,2-s2.0-84907970808
"Vrijsen, J.N., Speckens, A., Arias-Vásquez, A., Franke, B., Becker, E.S., Van Oostrom, I.","No evidence for the association between a polymorphism in the PCLO depression candidate gene with memory bias in remitted depressed patients and healthy individuals",2014,"PLoS ONE","9","11", e112153,"","",,1,10.1371/journal.pone.0112153,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915794948&doi=10.1371%2fjournal.pone.0112153&partnerID=40&md5=9e59e70858a784ed03b027e7d1af177c",Article,Open Access,Scopus,2-s2.0-84915794948
"Ekkernkamp, E., Storre, J.H., Windisch, W., Dreher, M.","Impact of intelligent volume-assured pressure support on sleep quality in stable hypercapnic chronic obstructive pulmonary disease patients: A randomized, crossover study",2014,"Respiration","88","4",,"270","276",,22,10.1159/000364946,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910059774&doi=10.1159%2f000364946&partnerID=40&md5=c9752b346c083fc2fb6ba08a030e4b0f",Article,,Scopus,2-s2.0-84910059774
"Garcez, F.B., Carvalho, F.U.R., Soares, A.P.D.S., Goes, T.C., dos Santos, M.R.V., Teixeira-Silva, F.","The influence of trait anxiety on the elevation of arterial pressure induced by L-NAME in rats",2014,"Neuroscience Letters","583",,,"11","15",,2,10.1016/j.neulet.2014.09.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907457502&doi=10.1016%2fj.neulet.2014.09.011&partnerID=40&md5=721c08470e81d74112c41a748eda37b0",Article,,Scopus,2-s2.0-84907457502
"Mutschler, I., Wieckhorst, B., Meyer, A.H., Schweizer, T., Klarhöfer, M., Wilhelm, F.H., Seifritz, E., Ball, T.","Who gets afraid in the MRI-scanner? Neurogenetics of state-anxiety changes during an fMRI experiment",2014,"Neuroscience Letters","583",,,"81","86",,4,10.1016/j.neulet.2014.09.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907783912&doi=10.1016%2fj.neulet.2014.09.021&partnerID=40&md5=31cb5e5ed8c899f13a2682823dbf79ab",Article,,Scopus,2-s2.0-84907783912
"Schooler, J.W.","Metascience could rescue the 'replication crisis'",2014,"Nature","515","7525",,"9","",,18,10.1038/515009a,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924286834&doi=10.1038%2f515009a&partnerID=40&md5=66ff1f29b2503deb3513418a07d69020",Short Survey,,Scopus,2-s2.0-84924286834
"Ganasegeran, K., Rajendran, A.K., Al-Dubai, S.A.R.","Psycho-socioeconomic factors affecting complementary and alternative medicine use among selected rural communities in Malaysia: A cross-sectional study",2014,"PLoS ONE","9","11", e112124,"","",,5,10.1371/journal.pone.0112124,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910674104&doi=10.1371%2fjournal.pone.0112124&partnerID=40&md5=ed5e3d604bd0543a1bd2dc487d4ecf48",Article,Open Access,Scopus,2-s2.0-84910674104
"Skorek, M., Song, A.V., Dunham, Y.","Self-esteem as a mediator between personality traits and body esteem: Path analyses across gender and race/ethnicity",2014,"PLoS ONE","9","11", e112086,"","",,6,10.1371/journal.pone.0112086,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910672671&doi=10.1371%2fjournal.pone.0112086&partnerID=40&md5=5cccc95469cbf91b1d4f9201dae0e3b4",Article,Open Access,Scopus,2-s2.0-84910672671
"Mehta, M., Pilania, V.M.","Bullying in Indian School Going Adolescents",2014,"Indian Journal of Pediatrics","81","11",,"1143","1144",,,10.1007/s12098-014-1611-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922002571&doi=10.1007%2fs12098-014-1611-4&partnerID=40&md5=3aa2111ec0696781c534f1ccccc6d1a2",Review,,Scopus,2-s2.0-84922002571
"Brown, M., Allen, J.S., Dowling, N.A.","The application of an etiological model of personality disorders to problem gambling",2014,"Journal of Gambling Studies","31","4",,"1179","1199",,6,10.1007/s10899-014-9504-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962094495&doi=10.1007%2fs10899-014-9504-z&partnerID=40&md5=ea7a95a4d101fd2078f545a8733986e3",Article,,Scopus,2-s2.0-84962094495
"Naqvi, R.M.","Navigation Nobel: Ways to help the lost",2014,"Nature","515","7525",,"37","",,,10.1038/515037d,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924326266&doi=10.1038%2f515037d&partnerID=40&md5=0dac31e89faf3aa380d16dc6f1b7f411",Letter,,Scopus,2-s2.0-84924326266
