Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Mou, W., Zhao, M., McNamara, T.P.","Layout geometry in the selection of intrinsic frames of reference from multiple viewpoints",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"145","154",,51,10.1037/0278-7393.33.1.145,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845982177&doi=10.1037%2f0278-7393.33.1.145&partnerID=40&md5=3d40e2cda08b4c24cf37f131d7d779bf",Article,,Scopus,2-s2.0-33845982177
"Unkelbach, C.","Reversing the truth effect: Learning the interpretation of processing fluency in judgments of truth",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"219","230",,125,10.1037/0278-7393.33.1.219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845999905&doi=10.1037%2f0278-7393.33.1.219&partnerID=40&md5=f609f57adb3b8b2aee834ac4e3ffe627",Article,,Scopus,2-s2.0-33845999905
"Maki, W.S.","Separating bias and sensitivity in judgments of associative memory",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"231","237",,2,10.1037/0278-7393.33.1.231,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845973321&doi=10.1037%2f0278-7393.33.1.231&partnerID=40&md5=97c744aa5ab8062800ca3316c3aa0183",Article,,Scopus,2-s2.0-33845973321
"Finn, B., Metcalfe, J.","The role of memory for past test in the underconfidence with practice effect",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"238","244",,87,10.1037/0278-7393.33.1.238,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845985595&doi=10.1037%2f0278-7393.33.1.238&partnerID=40&md5=959a642c1cee7ca79e3c750c2bc882e6",Article,,Scopus,2-s2.0-33845985595
"DeCarlo, L.T.","The mirror effect and mixture signal detection theory",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"18","33",,24,10.1037/0278-7393.33.1.18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846000263&doi=10.1037%2f0278-7393.33.1.18&partnerID=40&md5=d66eca0c28afd5e1b5e6d06d6f6befd3",Article,,Scopus,2-s2.0-33846000263
"Pleyers, G., Corneille, O., Luminet, O., Yzerbyt, V.","Aware and (dis)liking: Item-based analyses reveal that valence acquisition via evaluative conditioning emerges only when there is contingency awareness",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"130","144",,141,10.1037/0278-7393.33.1.130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845968808&doi=10.1037%2f0278-7393.33.1.130&partnerID=40&md5=389ee890aea5173013884d9a121569c0",Article,,Scopus,2-s2.0-33845968808
"Curran, T., DeBuse, C., Leynes, P.A.","Conflict and criterion setting in recognition memory",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"2","17",,32,10.1037/0278-7393.33.1.2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846008004&doi=10.1037%2f0278-7393.33.1.2&partnerID=40&md5=1c2954213d814fb9053874acb2ac9886",Article,,Scopus,2-s2.0-33846008004
"Sommer, T., Rose, M., Büchel, C.","Associative symmetry versus independent associations in the memory for object-location associations",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"90","106",,10,10.1037/0278-7393.33.1.90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846019233&doi=10.1037%2f0278-7393.33.1.90&partnerID=40&md5=ff13636d811762cb9a6db16dd99aa170",Article,,Scopus,2-s2.0-33846019233
"Yang, C.L., Perfetti, C.A., Schmalhofer, F.","Event-related potential indicators of text integration across sentence boundaries",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"55","89",,49,10.1037/0278-7393.33.1.55,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845988705&doi=10.1037%2f0278-7393.33.1.55&partnerID=40&md5=0882e31867a44227fc2e920831728e42",Article,,Scopus,2-s2.0-33845988705
"Proctor, R.W., Yamaguchi, M., Vu, K.-P.L.","Transfer of noncorresponding spatial associations to the auditory Simon task",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"245","253",,18,10.1037/0278-7393.33.1.245,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845987489&doi=10.1037%2f0278-7393.33.1.245&partnerID=40&md5=22b8739daee73687d03537ba09635fb8",Article,,Scopus,2-s2.0-33845987489
"Wohldmann, E.L., Healy, A.F., Bourne Jr., L.E.","Pushing the limits of imagination: Mental practice for learning sequences",2007,"Journal of Experimental Psychology: Learning Memory and Cognition","33","1",,"254","261",,52,10.1037/0278-7393.33.1.254,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846027082&doi=10.1037%2f0278-7393.33.1.254&partnerID=40&md5=255f5bff12c46b8f82f98239a1c2f7a3",Article,,Scopus,2-s2.0-33846027082
"Murphy, G.L., Wisniewski, E.J.","Familiarity and plausibility in conceptual combination: Reply to Gagné and Spalding (2006)",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1438","1442",,10,10.1037/0278-7393.32.6.1438,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750708918&doi=10.1037%2f0278-7393.32.6.1438&partnerID=40&md5=32ea0d0826feb18258d3e31b05c64f56",Review,,Scopus,2-s2.0-33750708918
"Delattre, M., Bonin, P., Barry, C.","Written spelling to dictation: Sound-to-spelling regularity affects both writing latencies and durations",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1330","1340",,59,10.1037/0278-7393.32.6.1330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750704989&doi=10.1037%2f0278-7393.32.6.1330&partnerID=40&md5=83e77995fab912e6f26008f84a6ef82f",Review,,Scopus,2-s2.0-33750704989
"Bialystok, E., Craik, F.I.M., Ryan, J.","Executive control in a modified antisaccade task: Effects of aging and bilingualism",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1341","1354",,187,10.1037/0278-7393.32.6.1341,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750721710&doi=10.1037%2f0278-7393.32.6.1341&partnerID=40&md5=b7afdcb972cf177bea8302c3170eccc5",Review,,Scopus,2-s2.0-33750721710
"Gordon, P.C., Hendrick, R., Johnson, M., Lee, Y.","Similarity-based interference during language comprehension: Evidence from eye tracking during reading",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1304","1321",,84,10.1037/0278-7393.32.6.1304,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750712783&doi=10.1037%2f0278-7393.32.6.1304&partnerID=40&md5=afd7c6df09c1c67353366f06d72a57f3",Review,,Scopus,2-s2.0-33750712783
"Brown, A.S., Brown, C.M., Mosbacher, J.L., Zdryden, W.E.","Proactive and retroactive effects of negative suggestion",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1234","1243",,7,10.1037/0278-7393.32.6.1234,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750726439&doi=10.1037%2f0278-7393.32.6.1234&partnerID=40&md5=02e7a65f774c01252362af020218f467",Review,,Scopus,2-s2.0-33750726439
"Clark, S.E., Abbe, A., Larson, R.P.","Collaboration in associative recognition memory: Using recalled information to defend ""new"" judgments",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1266","1273",,14,10.1037/0278-7393.32.6.1266,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750697644&doi=10.1037%2f0278-7393.32.6.1266&partnerID=40&md5=608f062746d8cd7c1cb9144f18d01ee1",Review,,Scopus,2-s2.0-33750697644
"Madden, C.J., Zwaan, R.A.","Perceptual representation as a mechanism of lexical ambiguity resolution: An investigation of Span and processing time",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1291","1303",,16,10.1037/0278-7393.32.6.1291,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750737051&doi=10.1037%2f0278-7393.32.6.1291&partnerID=40&md5=83165fef5946d4df6364a1bb301db408",Review,,Scopus,2-s2.0-33750737051
"Gagné, C.L., Spalding, T.L.","Relation availability was not confounded with familiarity or plausibility in Gagná and Shoben (1997): Comment on wisniewski and murphy (2005)",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1431","1437",,10,10.1037/0278-7393.32.6.1431,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750725443&doi=10.1037%2f0278-7393.32.6.1431&partnerID=40&md5=7c44ac4f3eb506ce5fb19e310f20c47b",Review,,Scopus,2-s2.0-33750725443
"See, K.E., Fox, C.R., Rottenstreich, Y.S.","Between ignorance and truth: Partition dependence and learning in judgment under uncertainty",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1385","1402",,26,10.1037/0278-7393.32.6.1385,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750697956&doi=10.1037%2f0278-7393.32.6.1385&partnerID=40&md5=253949953d86b6573229345df3f81e4d",Review,,Scopus,2-s2.0-33750697956
"Caplan, J.B., Glaholt, M.G., McIntosh, A.R.","Linking associative and serial list memory: Pairs versus triples",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1244","1265",,15,10.1037/0278-7393.32.6.1244,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750732335&doi=10.1037%2f0278-7393.32.6.1244&partnerID=40&md5=3d5278536f7f23e84271762b4af9fa8b",Review,,Scopus,2-s2.0-33750732335
"Dreisbach, G., Goschke, T., Haider, H.","Implicit task sets in task switching?",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1221","1233",,24,10.1037/0278-7393.32.6.1221,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750735750&doi=10.1037%2f0278-7393.32.6.1221&partnerID=40&md5=507408fb8d7d8007058a5dc0a485e84f",Review,,Scopus,2-s2.0-33750735750
"Rieskamp, J.","Perspectives of probabilistic inferences: Reinforcement learning and an adaptive network compared",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1355","1370",,46,10.1037/0278-7393.32.6.1355,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750714079&doi=10.1037%2f0278-7393.32.6.1355&partnerID=40&md5=10b5bad770668dcf0d3ad37ae8087bab",Review,,Scopus,2-s2.0-33750714079
"Egidi, G., Gerrig, R.J.","Readers' experiences of characters' goals and actions",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1322","1329",,23,10.1037/0278-7393.32.6.1322,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750723484&doi=10.1037%2f0278-7393.32.6.1322&partnerID=40&md5=7982c89cf9c38526cc4decf8a9be2079",Review,,Scopus,2-s2.0-33750723484
"Thibaut, J.-P., Gelaes, S.","Exemplar effects in the context of a categorization rule: Featural and holistic influences",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1403","1415",,13,10.1037/0278-7393.32.6.1403,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750699655&doi=10.1037%2f0278-7393.32.6.1403&partnerID=40&md5=4a299aa916c13e9ac90ea2fc762e6657",Review,,Scopus,2-s2.0-33750699655
"Mou, W., McNamara, T.P., Rump, B., Xiao, C.","Roles of egocentric and allocentric spatial representations in locomotion and reorientation",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1274","1290",,65,10.1037/0278-7393.32.6.1274,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750740147&doi=10.1037%2f0278-7393.32.6.1274&partnerID=40&md5=862dfb4cd6a33e0fcda13d314b64e97f",Review,,Scopus,2-s2.0-33750740147
"Marsh, R.L., Meeks, J.T., Hicks, J.L., Cook, G.I., Clark-Foos, A.","Concreteness and item-to-list context associations in the free recall of items differing in context variability",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1424","1430",,8,10.1037/0278-7393.32.6.1424,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750739795&doi=10.1037%2f0278-7393.32.6.1424&partnerID=40&md5=54039cdcda2b372e99f7e7f7f990d05b",Review,,Scopus,2-s2.0-33750739795
"Olsson, A.-C., Enkvist, T., Juslin, P.","Go with the flow: How to master a nonlinear multiple-cue judgment task",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1371","1384",,23,10.1037/0278-7393.32.6.1371,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750725451&doi=10.1037%2f0278-7393.32.6.1371&partnerID=40&md5=5456008c21ec6ab73cb31c860657b7fb",Review,,Scopus,2-s2.0-33750725451
"Hannah, S.D., Brooks, L.R.","Producing biased diagnoses with unambiguous stimuli: The importance of feature instantiations",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","6",,"1416","1423",,6,10.1037/0278-7393.32.6.1416,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750693959&doi=10.1037%2f0278-7393.32.6.1416&partnerID=40&md5=e9eb80983abb737eca4c2f848ecca176",Review,,Scopus,2-s2.0-33750693959
"Bajo, M.T., Gómez-Ariza, C.J., Fernandez, A., Marful, A.","Retrieval-induced forgetting in perceptually driven memory tests",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1185","1194",,42,10.1037/0278-7393.32.5.1185,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748414337&doi=10.1037%2f0278-7393.32.5.1185&partnerID=40&md5=f6814c91b6a67f894669abc3a8b7e9e2",Article,,Scopus,2-s2.0-33748414337
"Costa, A., Santesteban, M., Ivanova, I.","How do highly proficient bilinguals control their lexicalization process? Inhibitory and language-specific selection mechanisms are both functional",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1057","1074",,179,10.1037/0278-7393.32.5.1057,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748417285&doi=10.1037%2f0278-7393.32.5.1057&partnerID=40&md5=10311b69e572cf86cd3284fcd57d4d61",Article,,Scopus,2-s2.0-33748417285
"Bayen, U.J., Erdfelder, E., Bearden, J.N., Lozito, J.P.","The interplay of memory and judgment processes in effects of aging on hindsight bias",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1003","1018",,25,10.1037/0278-7393.32.5.1003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748423228&doi=10.1037%2f0278-7393.32.5.1003&partnerID=40&md5=4e9daa5c97f5b180bcddab3a62842fad",Article,,Scopus,2-s2.0-33748423228
"Perruchet, P., Cleeremans, A., Destrebecqz, A.","Dissociating the effects of automatic activation and explicit expectancy on reaction times in a simple associative learning task",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"955","965",,57,10.1037/0278-7393.32.5.955,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748432550&doi=10.1037%2f0278-7393.32.5.955&partnerID=40&md5=b9708ba729d907e54b3526138033ce38",Article,,Scopus,2-s2.0-33748432550
"Marsh, E.J.","When does generation enhance memory for location?",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1216","1220",,12,10.1037/0278-7393.32.5.1216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748413481&doi=10.1037%2f0278-7393.32.5.1216&partnerID=40&md5=84e84cceaa0546adef847c9c4ed64dcf",Article,,Scopus,2-s2.0-33748413481
"Kureta, Y., Fushimi, T., Tatsumi, I.F.","The functional unit in phonological encoding: Evidence for moraic representation in native Japanese speakers",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1102","1119",,31,10.1037/0278-7393.32.5.1102,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748414477&doi=10.1037%2f0278-7393.32.5.1102&partnerID=40&md5=f27c7e24ad2510f6d183fe54f743b919",Article,,Scopus,2-s2.0-33748414477
"Laming, D.","Predicting free recalls",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1146","1163",,40,10.1037/0278-7393.32.5.1146,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748425124&doi=10.1037%2f0278-7393.32.5.1146&partnerID=40&md5=67d87237fd16b868dc769569d3201327",Article,,Scopus,2-s2.0-33748425124
"Gaissmaier, W., Schooler, L.J., Rieskamp, J.","Simple predictions fueled by capacity limitations: When are they successful?",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"966","982",,40,10.1037/0278-7393.32.5.966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748423859&doi=10.1037%2f0278-7393.32.5.966&partnerID=40&md5=fe6b2971588c05bbe3325944244a5ee2",Article,,Scopus,2-s2.0-33748423859
"Finkbeiner, M., Almeida, J., Janssen, N., Caramazza, A.","Lexical selection in bilingual speech production does not involve language suppression",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1075","1089",,78,10.1037/0278-7393.32.5.1075,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748432106&doi=10.1037%2f0278-7393.32.5.1075&partnerID=40&md5=d58972431acbc257471b4088ba72ae7a",Article,,Scopus,2-s2.0-33748432106
"Schiller, N.O., Costa, A.","Different selection principles of freestanding and bound morphemes in language production",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1201","1207",,12,10.1037/0278-7393.32.5.1201,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748424383&doi=10.1037%2f0278-7393.32.5.1201&partnerID=40&md5=2634c57c5b8cac3cec30838f1813d792",Article,,Scopus,2-s2.0-33748424383
"Hicks, J.L., Starns, J.J.","Remembering source evidence from associatively related items: Explanations from a global matching model",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1164","1173",,18,10.1037/0278-7393.32.5.1164,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748415883&doi=10.1037%2f0278-7393.32.5.1164&partnerID=40&md5=df5e01a971247603221adc1f63894b48",Article,,Scopus,2-s2.0-33748415883
"Koriat, A., Bjork, R.A.","Mending metacognitive illusions: A comparison of mnemonic-based and theory-based procedures",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1133","1145",,64,10.1037/0278-7393.32.5.1133,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748415467&doi=10.1037%2f0278-7393.32.5.1133&partnerID=40&md5=65205a13852f3f8e91a47cb98b72deb0",Article,,Scopus,2-s2.0-33748415467
"Bordag, D., Opitz, A., Pechmann, T.","Gender processing in first and second languages: The role of noun termination",2006,"Journal of Experimental Psychology: Learning Memory and Cognition","32","5",,"1090","1101",,18,10.1037/0278-7393.32.5.1090,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748437669&doi=10.1037%2f0278-7393.32.5.1090&partnerID=40&md5=f8a26fb7a35646a83d5f7616fbffa5f2",Article,,Scopus,2-s2.0-33748437669
